"id","country","gender","device","group","converted","total_spent"
"1021888","USA","M","IOS","A","0","0.00"
"1012722","USA","F","IOS","A","0","0.00"
"1004676","USA","F","Android","A","0","0.00"
"1014365","GBR","M","Android","A","0","0.00"
"1017825","USA","F","IOS","A","0","0.00"
"1039774","FRA","M","IOS","B","0","0.00"
"1001603","USA","M","Android","B","0","0.00"
"1042799","BRA","M","Android","B","0","0.00"
"1033854","TUR","M","Android","B","0","0.00"
"1031994","DEU","F","Android","A","0","0.00"
"1046272","DEU","F","IOS","B","0","0.00"
"1039168","USA","F","IOS","B","0","0.00"
"1031384","ESP","F","Android","B","0","0.00"
"1012408","BRA","NA","IOS","B","0","0.00"
"1022829","USA","F","Android","B","1","10.05"
"1021693","USA","M","Android","B","0","0.00"
"1020553","USA","F","Android","A","0","0.00"
"1033670","TUR","F","Android","B","0","0.00"
"1007005","MEX","F","Android","A","0","0.00"
"1040497","ESP","O","IOS","B","0","0.00"
"1040617","USA","M","Android","A","0","0.00"
"1039431","FRA","F","Android","A","0","0.00"
"1008721","MEX","M","IOS","B","0","0.00"
"1039146","BRA","O","Android","A","0","0.00"
"1024168","FRA","F","IOS","A","0","0.00"
"1025287","BRA","F","IOS","A","0","0.00"
"1044010","GBR","NA","IOS","B","0","0.00"
"1007574","BRA","M","Android","A","0","0.00"
"1037199","TUR","M","Android","A","0","0.00"
"1041812","NA","F","Android","A","0","0.00"
"1019168","FRA","F","IOS","A","0","0.00"
"1045416","DEU","F","IOS","B","1","20.48"
"1033207","DEU","M","IOS","B","0","0.00"
"1031629","BRA","F","IOS","A","0","0.00"
"1031677","TUR","NA","IOS","B","0","0.00"
"1023972","USA","F","IOS","B","0","0.00"
"1015133","FRA","F","Android","B","0","0.00"
"1013031","DEU","F","Android","A","0","0.00"
"1004037","BRA","F","Android","B","0","0.00"
"1030664","CAN","F","IOS","B","0","0.00"
"1048105","USA","NA","Android","B","0","0.00"
"1002728","USA","M","Android","A","0","0.00"
"1030879","BRA","F","IOS","B","0","0.00"
"1010212","GBR","M","IOS","A","0","0.00"
"1027306","MEX","NA","Android","A","0","0.00"
"1032535","BRA","NA","Android","B","0","0.00"
"1028565","MEX","NA","Android","B","0","0.00"
"1015012","CAN","NA","Android","A","0","0.00"
"1038452","GBR","F","Android","B","0","0.00"
"1038321","USA","M","IOS","A","0","0.00"
"1044431","FRA","M","IOS","A","0","0.00"
"1024154","DEU","NA","IOS","A","0","0.00"
"1010687","BRA","M","IOS","A","0","0.00"
"1043355","MEX","F","Android","A","0","0.00"
"1046336","USA","F","Android","A","0","0.00"
"1023368","USA","F","IOS","B","0","0.00"
"1008391","MEX","F","IOS","B","0","0.00"
"1001199","GBR","F","Android","B","0","0.00"
"1037257","BRA","O","Android","A","0","0.00"
"1008252","DEU","M","IOS","A","0","0.00"
"1045205","USA","NA","Android","A","0","0.00"
"1044517","MEX","F","IOS","A","0","0.00"
"1018539","CAN","F","IOS","A","1","29.85"
"1023657","BRA","F","IOS","A","0","0.00"
"1014747","MEX","M","IOS","B","0","0.00"
"1029885","USA","M","Android","B","0","0.00"
"1009724","FRA","F","Android","B","0","0.00"
"1023141","BRA","M","IOS","A","0","0.00"
"1043801","MEX","F","Android","A","0","0.00"
"1002435","USA","NA","Android","A","0","0.00"
"1041893","USA","F","IOS","A","0","0.00"
"1029109","MEX","M","IOS","A","0","0.00"
"1018165","BRA","F","IOS","A","0","0.00"
"1007174","USA","M","IOS","B","0","0.00"
"1023606","GBR","NA","Android","A","0","0.00"
"1033980","DEU","M","Android","A","0","0.00"
"1020968","GBR","M","Android","A","0","0.00"
"1029824","MEX","M","IOS","A","0","0.00"
"1023330","TUR","M","IOS","B","0","0.00"
"1040270","BRA","F","Android","A","0","0.00"
"1020448","USA","NA","Android","B","0","0.00"
"1005714","USA","NA","Android","A","0","0.00"
"1042493","USA","F","Android","B","0","0.00"
"1038311","BRA","NA","IOS","A","0","0.00"
"1027076","GBR","F","IOS","B","1","66.80"
"1044475","USA","NA","Android","B","0","0.00"
"1034458","BRA","NA","Android","A","0","0.00"
"1033380","USA","M","IOS","B","1","26.10"
"1034500","DEU","M","IOS","A","0","0.00"
"1024715","USA","M","Android","B","0","0.00"
"1007420","USA","M","Android","A","0","0.00"
"1023188","DEU","M","Android","A","0","0.00"
"1019524","MEX","F","Android","B","0","0.00"
"1017394","TUR","M","IOS","A","0","0.00"
"1016201","USA","M","Android","B","0","0.00"
"1016163","USA","M","IOS","B","0","0.00"
"1002551","MEX","O","IOS","A","0","0.00"
"1045671","BRA","M","Android","A","0","0.00"
"1043935","BRA","F","IOS","A","0","0.00"
"1006506","MEX","M","IOS","B","0","0.00"
"1040666","NA","F","Android","A","0","0.00"
"1036092","USA","M","Android","B","0","0.00"
"1019684","GBR","M","IOS","A","1","64.53"
"1005908","USA","F","IOS","B","0","0.00"
"1041587","BRA","O","Android","A","0","0.00"
"1021622","USA","F","IOS","A","0","0.00"
"1032608","USA","F","Android","A","1","98.87"
"1042315","CAN","M","Android","B","0","0.00"
"1028305","USA","F","Android","B","0","0.00"
"1010953","BRA","F","Android","A","0","0.00"
"1045755","CAN","M","IOS","B","0","0.00"
"1016815","GBR","M","IOS","A","0","0.00"
"1003828","USA","F","IOS","A","0","0.00"
"1000699","USA","M","IOS","B","0","0.00"
"1039923","BRA","M","Android","B","0","0.00"
"1014335","MEX","M","Android","A","0","0.00"
"1036061","MEX","M","IOS","B","0","0.00"
"1003364","GBR","NA","Android","A","0","0.00"
"1041801","NA","M","Android","B","0","0.00"
"1046846","MEX","M","Android","A","0","0.00"
"1020694","TUR","M","IOS","B","0","0.00"
"1006133","USA","F","Android","B","0","0.00"
"1037888","BRA","F","IOS","A","1","50.24"
"1035524","USA","F","IOS","B","0","0.00"
"1025595","USA","M","IOS","A","0","0.00"
"1015931","TUR","F","IOS","A","0","0.00"
"1002919","BRA","M","Android","A","0","0.00"
"1047192","USA","NA","IOS","B","0","0.00"
"1004702","GBR","F","IOS","A","0","0.00"
"1006586","USA","M","Android","A","0","0.00"
"1002134","MEX","F","Android","B","0","0.00"
"1001605","BRA","NA","Android","A","0","0.00"
"1022101","USA","F","IOS","A","0","0.00"
"1004190","USA","F","IOS","A","0","0.00"
"1032251","BRA","M","Android","A","0","0.00"
"1045040","USA","M","Android","B","0","0.00"
"1044479","USA","NA","IOS","B","0","0.00"
"1028593","USA","F","Android","B","0","0.00"
"1026296","MEX","M","Android","B","0","0.00"
"1045953","USA","F","Android","A","0","0.00"
"1001006","USA","F","Android","B","0","0.00"
"1035315","USA","NA","Android","B","0","0.00"
"1037999","FRA","F","Android","A","0","0.00"
"1010586","USA","F","Android","A","0","0.00"
"1022233","CAN","M","IOS","A","0","0.00"
"1031954","FRA","F","Android","A","0","0.00"
"1006165","TUR","F","Android","B","0","0.00"
"1031010","FRA","F","IOS","A","0","0.00"
"1031311","MEX","NA","IOS","A","0","0.00"
"1026115","USA","F","Android","A","0","0.00"
"1042220","DEU","M","Android","B","0","0.00"
"1041643","MEX","F","IOS","A","0","0.00"
"1006346","DEU","M","IOS","B","0","0.00"
"1032323","TUR","F","Android","A","0","0.00"
"1017205","BRA","F","Android","A","0","0.00"
"1008927","GBR","F","IOS","A","0","0.00"
"1000809","CAN","F","Android","A","0","0.00"
"1048537","BRA","M","IOS","B","0","0.00"
"1046252","TUR","NA","Android","A","0","0.00"
"1032887","FRA","F","Android","A","0","0.00"
"1030302","BRA","F","IOS","B","0","0.00"
"1049302","USA","NA","Android","B","0","0.00"
"1043778","DEU","F","IOS","A","0","0.00"
"1029092","FRA","M","Android","B","0","0.00"
"1016055","GBR","M","Android","A","0","0.00"
"1037048","GBR","F","Android","B","0","0.00"
"1031455","MEX","F","IOS","B","0","0.00"
"1033393","GBR","M","IOS","B","0","0.00"
"1040691","GBR","M","Android","B","0","0.00"
"1038715","MEX","NA","Android","A","0","0.00"
"1024224","USA","F","IOS","A","0","0.00"
"1016852","USA","M","Android","B","0","0.00"
"1044686","BRA","M","Android","A","0","0.00"
"1003430","DEU","NA","Android","A","0","0.00"
"1001212","USA","M","IOS","B","0","0.00"
"1012495","USA","F","NA","B","0","0.00"
"1024306","TUR","O","Android","B","0","0.00"
"1022288","MEX","M","Android","A","0","0.00"
"1034204","FRA","F","Android","A","0","0.00"
"1019427","DEU","M","Android","A","0","0.00"
"1037463","USA","M","IOS","B","0","0.00"
"1030382","CAN","M","Android","A","0","0.00"
"1024457","MEX","F","Android","B","0","0.00"
"1011569","ESP","F","Android","A","0","0.00"
"1005831","BRA","M","IOS","A","0","0.00"
"1001166","BRA","M","Android","A","0","0.00"
"1021737","MEX","F","Android","B","0","0.00"
"1047062","USA","M","IOS","B","1","60.40"
"1042910","USA","NA","Android","A","0","0.00"
"1020552","MEX","F","Android","B","0","0.00"
"1041668","USA","M","Android","B","0","0.00"
"1048017","DEU","F","IOS","A","0","0.00"
"1014630","DEU","M","Android","A","0","0.00"
"1002063","BRA","F","Android","A","0","0.00"
"1021699","GBR","F","Android","B","0","0.00"
"1014433","DEU","M","Android","B","0","0.00"
"1033017","BRA","M","Android","B","0","0.00"
"1018781","USA","NA","Android","B","0","0.00"
"1022877","MEX","M","IOS","A","0","0.00"
"1045896","USA","M","IOS","A","0","0.00"
"1025821","DEU","F","Android","A","0","0.00"
"1001288","BRA","NA","Android","B","0","0.00"
"1045463","DEU","M","Android","B","0","0.00"
"1033634","MEX","M","Android","A","0","0.00"
"1019616","BRA","F","Android","A","0","0.00"
"1021465","BRA","F","Android","A","0","0.00"
"1023671","DEU","F","Android","B","0","0.00"
"1023205","USA","NA","Android","B","0","0.00"
"1002683","USA","F","IOS","A","0","0.00"
"1005705","BRA","F","IOS","A","0","0.00"
"1047646","MEX","F","IOS","A","0","0.00"
"1017128","USA","M","IOS","B","0","0.00"
"1011376","DEU","F","IOS","B","0","0.00"
"1006267","BRA","M","Android","B","0","0.00"
"1011962","DEU","NA","Android","A","0","0.00"
"1003159","USA","M","Android","A","0","0.00"
"1004923","USA","M","Android","B","0","0.00"
"1043205","BRA","F","Android","B","0","0.00"
"1022215","USA","M","Android","B","0","0.00"
"1018163","FRA","F","IOS","B","0","0.00"
"1041849","NA","M","IOS","A","0","0.00"
"1039446","USA","NA","Android","B","0","0.00"
"1008689","BRA","F","Android","B","1","71.05"
"1007456","BRA","M","Android","A","0","0.00"
"1003583","MEX","M","Android","A","0","0.00"
"1008445","FRA","F","IOS","B","0","0.00"
"1036446","USA","M","Android","A","0","0.00"
"1016720","BRA","M","Android","A","0","0.00"
"1004760","AUS","M","Android","A","0","0.00"
"1049072","FRA","NA","Android","A","0","0.00"
"1029186","FRA","F","Android","B","0","0.00"
"1028953","USA","M","Android","B","0","0.00"
"1005494","FRA","F","IOS","A","0","0.00"
"1012143","BRA","M","Android","B","0","0.00"
"1006296","TUR","NA","IOS","B","0","0.00"
"1037490","TUR","NA","Android","A","0","0.00"
"1037307","BRA","NA","Android","A","0","0.00"
"1019905","BRA","F","Android","A","0","0.00"
"1022982","MEX","F","IOS","A","0","0.00"
"1043990","GBR","M","Android","B","0","0.00"
"1019848","USA","F","IOS","A","0","0.00"
"1008779","BRA","NA","Android","B","0","0.00"
"1042597","BRA","F","Android","B","0","0.00"
"1036510","NA","NA","IOS","A","0","0.00"
"1043375","USA","F","IOS","B","0","0.00"
"1024942","MEX","F","Android","A","0","0.00"
"1021043","FRA","F","IOS","A","0","0.00"
"1019019","GBR","F","IOS","A","0","0.00"
"1041283","BRA","NA","IOS","A","0","0.00"
"1036231","DEU","O","IOS","B","0","0.00"
"1013112","DEU","M","Android","B","0","0.00"
"1045757","DEU","NA","IOS","B","0","0.00"
"1039556","BRA","M","IOS","A","0","0.00"
"1019430","FRA","M","Android","B","0","0.00"
"1006837","BRA","F","Android","A","0","0.00"
"1010311","BRA","F","IOS","A","0","0.00"
"1021160","AUS","F","Android","A","0","0.00"
"1000794","AUS","F","IOS","A","0","0.00"
"1004527","USA","M","IOS","B","0","0.00"
"1026938","USA","O","IOS","B","0","0.00"
"1022847","USA","M","IOS","B","0","0.00"
"1026754","USA","F","Android","A","0","0.00"
"1025246","TUR","NA","Android","A","0","0.00"
"1043810","BRA","NA","IOS","A","0","0.00"
"1033848","GBR","F","Android","A","0","0.00"
"1019785","CAN","M","Android","A","0","0.00"
"1009030","CAN","F","Android","A","0","0.00"
"1029924","USA","NA","Android","A","0","0.00"
"1040052","DEU","M","IOS","B","0","0.00"
"1013873","USA","NA","Android","B","0","0.00"
"1023539","FRA","F","IOS","B","0","0.00"
"1036270","MEX","M","IOS","B","0","0.00"
"1001324","FRA","F","IOS","B","0","0.00"
"1015499","USA","M","Android","A","1","57.73"
"1031135","AUS","M","Android","B","0","0.00"
"1001124","GBR","M","IOS","A","0","0.00"
"1003574","FRA","NA","Android","A","0","0.00"
"1031304","USA","M","Android","A","0","0.00"
"1008823","BRA","M","IOS","A","0","0.00"
"1042912","FRA","O","Android","B","0","0.00"
"1037569","USA","M","IOS","B","0","0.00"
"1023376","USA","F","IOS","B","0","0.00"
"1005110","DEU","F","Android","A","0","0.00"
"1009889","MEX","F","IOS","A","0","0.00"
"1019668","USA","M","Android","A","0","0.00"
"1016070","USA","M","Android","A","0","0.00"
"1049336","MEX","M","IOS","B","0","0.00"
"1002369","USA","M","IOS","B","0","0.00"
"1019214","USA","NA","Android","A","0","0.00"
"1008218","GBR","F","Android","A","0","0.00"
"1043936","NA","M","Android","A","0","0.00"
"1009610","BRA","O","Android","B","0","0.00"
"1044473","USA","F","Android","A","0","0.00"
"1014548","TUR","M","IOS","B","0","0.00"
"1027885","BRA","F","IOS","B","0","0.00"
"1024233","BRA","M","Android","B","0","0.00"
"1007071","TUR","F","Android","A","0","0.00"
"1018911","USA","M","Android","B","0","0.00"
"1032519","GBR","F","Android","A","0","0.00"
"1025788","BRA","F","IOS","A","0","0.00"
"1007852","BRA","M","Android","B","0","0.00"
"1007312","ESP","M","Android","A","0","0.00"
"1040138","GBR","F","IOS","A","0","0.00"
"1031243","MEX","M","Android","A","0","0.00"
"1003051","USA","F","Android","A","0","0.00"
"1038507","MEX","F","IOS","B","0","0.00"
"1031501","GBR","M","Android","A","0","0.00"
"1030557","USA","F","IOS","B","0","0.00"
"1009444","BRA","F","IOS","A","0","0.00"
"1004974","USA","NA","IOS","B","0","0.00"
"1026287","GBR","NA","IOS","A","0","0.00"
"1041593","MEX","M","IOS","A","0","0.00"
"1015905","TUR","F","IOS","A","0","0.00"
"1004643","USA","F","Android","A","0","0.00"
"1004292","DEU","F","Android","A","0","0.00"
"1031029","BRA","F","Android","A","0","0.00"
"1044205","USA","F","Android","A","0","0.00"
"1008026","USA","F","IOS","B","0","0.00"
"1023857","BRA","M","Android","B","0","0.00"
"1002059","ESP","M","Android","B","0","0.00"
"1029562","TUR","M","Android","A","0","0.00"
"1018253","USA","M","Android","B","0","0.00"
"1033217","MEX","O","IOS","B","0","0.00"
"1029331","NA","F","Android","B","0","0.00"
"1017200","USA","F","Android","B","0","0.00"
"1008807","BRA","F","IOS","A","1","88.60"
"1005729","BRA","M","IOS","B","0","0.00"
"1030268","USA","M","IOS","A","0","0.00"
"1041116","FRA","M","IOS","A","0","0.00"
"1023190","TUR","M","IOS","A","0","0.00"
"1000551","FRA","F","Android","A","0","0.00"
"1040268","USA","M","Android","B","0","0.00"
"1002081","GBR","NA","IOS","B","0","0.00"
"1042197","USA","F","Android","A","0","0.00"
"1042655","BRA","F","Android","B","0","0.00"
"1034082","GBR","F","Android","A","0","0.00"
"1031560","GBR","M","Android","A","0","0.00"
"1006393","BRA","F","IOS","B","0","0.00"
"1034343","GBR","O","Android","B","0","0.00"
"1028442","FRA","M","Android","A","0","0.00"
"1033240","DEU","M","IOS","A","0","0.00"
"1022029","DEU","F","Android","A","0","0.00"
"1043296","MEX","M","Android","A","0","0.00"
"1002091","BRA","NA","Android","B","0","0.00"
"1038621","TUR","NA","Android","B","0","0.00"
"1040078","BRA","M","Android","B","0","0.00"
"1049460","USA","NA","Android","B","0","0.00"
"1047010","MEX","M","Android","A","0","0.00"
"1031386","USA","F","Android","A","0","0.00"
"1017419","USA","F","Android","B","0","0.00"
"1004058","MEX","F","Android","A","0","0.00"
"1024816","CAN","M","IOS","B","0","0.00"
"1011053","GBR","F","Android","A","0","0.00"
"1003205","CAN","NA","IOS","B","0","0.00"
"1049133","BRA","M","IOS","A","0","0.00"
"1034151","ESP","M","Android","A","0","0.00"
"1021188","USA","F","IOS","B","0","0.00"
"1032990","BRA","M","Android","B","0","0.00"
"1011026","USA","F","Android","B","0","0.00"
"1002783","USA","F","Android","A","0","0.00"
"1006176","USA","F","IOS","B","0","0.00"
"1015179","ESP","F","Android","A","0","0.00"
"1016566","FRA","F","Android","A","0","0.00"
"1011603","USA","F","Android","B","0","0.00"
"1001781","USA","M","Android","A","0","0.00"
"1046818","USA","M","Android","B","0","0.00"
"1040225","DEU","F","IOS","B","0","0.00"
"1026942","FRA","NA","Android","A","0","0.00"
"1039601","USA","M","Android","A","0","0.00"
"1009535","MEX","F","Android","B","0","0.00"
"1049162","USA","F","Android","A","0","0.00"
"1042273","USA","M","Android","B","0","0.00"
"1003037","TUR","NA","IOS","B","0","0.00"
"1014479","AUS","M","Android","B","0","0.00"
"1040527","USA","NA","Android","A","0","0.00"
"1039373","FRA","F","Android","B","0","0.00"
"1011727","USA","M","Android","A","0","0.00"
"1032364","USA","M","IOS","A","0","0.00"
"1024680","BRA","F","Android","A","0","0.00"
"1048723","USA","F","Android","B","0","0.00"
"1042968","USA","M","IOS","A","0","0.00"
"1034974","MEX","O","Android","B","0","0.00"
"1036471","USA","NA","IOS","A","0","0.00"
"1021070","BRA","F","Android","A","0","0.00"
"1027263","DEU","M","IOS","A","0","0.00"
"1009693","TUR","F","Android","B","0","0.00"
"1029446","TUR","M","IOS","A","0","0.00"
"1047250","MEX","F","IOS","B","0","0.00"
"1015157","USA","F","Android","A","0","0.00"
"1008646","AUS","F","Android","A","0","0.00"
"1040865","BRA","M","Android","A","0","0.00"
"1048164","FRA","M","Android","A","0","0.00"
"1027201","DEU","F","Android","B","0","0.00"
"1011885","MEX","NA","IOS","B","0","0.00"
"1044323","MEX","F","Android","A","0","0.00"
"1048786","ESP","NA","Android","B","0","0.00"
"1042637","DEU","F","Android","A","0","0.00"
"1007937","BRA","M","IOS","B","1","70.07"
"1013220","USA","F","IOS","A","0","0.00"
"1034842","FRA","M","Android","B","0","0.00"
"1032575","TUR","M","Android","B","0","0.00"
"1029108","AUS","M","IOS","B","0","0.00"
"1048140","TUR","F","IOS","B","0","0.00"
"1049339","TUR","O","Android","A","0","0.00"
"1049051","MEX","M","IOS","B","0","0.00"
"1043256","BRA","F","Android","A","0","0.00"
"1029048","USA","F","Android","B","0","0.00"
"1013360","USA","M","IOS","B","1","110.08"
"1040458","FRA","M","IOS","B","0","0.00"
"1045365","DEU","F","IOS","A","0","0.00"
"1030497","BRA","M","Android","B","0","0.00"
"1016428","BRA","F","Android","B","0","0.00"
"1033948","DEU","M","Android","B","0","0.00"
"1047666","USA","F","IOS","A","0","0.00"
"1041422","TUR","F","IOS","B","0","0.00"
"1032726","USA","F","IOS","B","0","0.00"
"1012194","MEX","M","IOS","B","0","0.00"
"1028415","MEX","NA","Android","B","0","0.00"
"1017590","DEU","M","Android","A","0","0.00"
"1007132","CAN","F","Android","B","0","0.00"
"1045069","BRA","O","Android","B","0","0.00"
"1038876","BRA","M","Android","A","0","0.00"
"1017346","FRA","M","Android","B","0","0.00"
"1008864","TUR","M","IOS","B","0","0.00"
"1027684","TUR","M","Android","A","0","0.00"
"1017696","NA","M","Android","B","0","0.00"
"1048349","USA","F","IOS","B","0","0.00"
"1035998","BRA","F","Android","A","0","0.00"
"1003621","AUS","M","IOS","A","0","0.00"
"1039778","NA","M","Android","B","0","0.00"
"1004967","GBR","M","Android","A","0","0.00"
"1029361","USA","M","Android","B","0","0.00"
"1013069","NA","F","Android","A","0","0.00"
"1012623","GBR","F","Android","A","0","0.00"
"1024315","CAN","O","Android","B","0","0.00"
"1010649","AUS","M","Android","A","0","0.00"
"1004778","GBR","M","Android","A","0","0.00"
"1029858","BRA","M","Android","A","0","0.00"
"1045812","CAN","M","Android","A","0","0.00"
"1030294","ESP","F","Android","B","0","0.00"
"1013965","USA","F","Android","A","0","0.00"
"1043497","USA","F","IOS","B","1","59.27"
"1002897","CAN","M","Android","A","0","0.00"
"1049300","GBR","F","Android","A","0","0.00"
"1002203","MEX","M","IOS","B","0","0.00"
"1027120","AUS","M","IOS","A","0","0.00"
"1017623","USA","M","IOS","B","0","0.00"
"1016238","USA","M","Android","B","0","0.00"
"1010011","TUR","M","Android","A","0","0.00"
"1006115","TUR","NA","IOS","A","0","0.00"
"1049686","TUR","F","Android","A","0","0.00"
"1006696","CAN","F","Android","B","0","0.00"
"1046123","ESP","NA","Android","A","0","0.00"
"1011069","USA","NA","Android","A","0","0.00"
"1028782","USA","M","IOS","B","1","17.38"
"1026633","DEU","F","IOS","A","0","0.00"
"1019256","USA","M","IOS","B","1","65.51"
"1049685","MEX","M","Android","B","0","0.00"
"1037964","TUR","F","Android","B","0","0.00"
"1012505","USA","F","Android","B","0","0.00"
"1040916","BRA","M","IOS","B","0","0.00"
"1021367","USA","F","IOS","A","0","0.00"
"1022473","AUS","F","IOS","B","0","0.00"
"1032442","USA","M","Android","B","0","0.00"
"1023830","AUS","M","IOS","A","0","0.00"
"1020567","TUR","F","IOS","A","0","0.00"
"1000984","BRA","F","Android","B","0","0.00"
"1047815","AUS","M","Android","A","0","0.00"
"1000866","TUR","M","IOS","B","0","0.00"
"1028750","MEX","F","Android","B","0","0.00"
"1026305","USA","M","IOS","B","0","0.00"
"1038129","DEU","NA","Android","A","0","0.00"
"1022498","MEX","M","Android","B","0","0.00"
"1016023","MEX","F","IOS","B","0","0.00"
"1035915","FRA","F","Android","A","0","0.00"
"1024702","DEU","M","IOS","B","0","0.00"
"1032312","TUR","F","IOS","A","0","0.00"
"1036803","USA","M","Android","B","1","109.58"
"1032630","USA","F","IOS","A","0","0.00"
"1005481","AUS","M","IOS","A","0","0.00"
"1036163","BRA","M","Android","A","0","0.00"
"1029126","USA","F","Android","B","0","0.00"
"1035256","MEX","M","Android","A","0","0.00"
"1013088","USA","F","Android","B","0","0.00"
"1011100","FRA","F","Android","A","0","0.00"
"1049865","CAN","NA","Android","A","0","0.00"
"1044152","GBR","F","IOS","A","0","0.00"
"1027892","MEX","NA","Android","B","0","0.00"
"1009460","GBR","F","Android","B","0","0.00"
"1039025","BRA","M","IOS","A","0","0.00"
"1025113","MEX","M","Android","B","0","0.00"
"1028348","BRA","F","Android","B","1","87.90"
"1012728","BRA","F","Android","B","0","0.00"
"1011237","USA","F","Android","A","0","0.00"
"1010531","GBR","NA","Android","B","0","0.00"
"1042189","USA","F","Android","A","0","0.00"
"1039723","FRA","F","IOS","B","0","0.00"
"1027884","USA","NA","IOS","B","0","0.00"
"1033043","USA","M","IOS","A","0","0.00"
"1000025","USA","M","IOS","A","0","0.00"
"1023401","TUR","M","Android","B","0","0.00"
"1016395","TUR","F","Android","A","0","0.00"
"1001677","BRA","M","Android","B","0","0.00"
"1046348","USA","F","IOS","B","0","0.00"
"1010350","TUR","M","Android","A","0","0.00"
"1007203","BRA","M","IOS","B","0","0.00"
"1040506","BRA","M","Android","B","0","0.00"
"1031538","USA","F","IOS","A","0","0.00"
"1018804","BRA","F","Android","B","0","0.00"
"1012957","BRA","M","IOS","A","0","0.00"
"1015502","FRA","M","IOS","B","0","0.00"
"1043730","USA","O","IOS","A","0","0.00"
"1033898","TUR","F","Android","A","0","0.00"
"1016719","BRA","F","Android","A","0","0.00"
"1009261","TUR","M","IOS","B","0","0.00"
"1041096","BRA","F","Android","B","0","0.00"
"1034016","AUS","M","IOS","B","0","0.00"
"1045573","USA","F","IOS","A","0","0.00"
"1037918","BRA","M","Android","B","0","0.00"
"1035772","USA","M","Android","A","0","0.00"
"1031485","DEU","F","Android","B","0","0.00"
"1036050","CAN","M","Android","A","0","0.00"
"1013040","NA","F","IOS","A","0","0.00"
"1043629","USA","M","IOS","A","0","0.00"
"1021706","TUR","F","Android","B","1","84.55"
"1012115","ESP","M","IOS","A","0","0.00"
"1003024","ESP","M","Android","B","0","0.00"
"1018340","USA","F","Android","B","0","0.00"
"1042467","AUS","M","IOS","B","0","0.00"
"1029953","DEU","F","Android","A","0","0.00"
"1022439","ESP","M","Android","B","0","0.00"
"1043376","DEU","M","Android","A","0","0.00"
"1017265","USA","M","Android","B","0","0.00"
"1005736","USA","F","IOS","B","0","0.00"
"1039565","ESP","F","Android","B","0","0.00"
"1002826","USA","M","IOS","B","0","0.00"
"1021220","BRA","F","IOS","B","0","0.00"
"1010299","USA","M","Android","B","0","0.00"
"1042205","NA","F","Android","B","0","0.00"
"1031399","AUS","M","Android","B","0","0.00"
"1016458","BRA","F","Android","A","0","0.00"
"1009398","TUR","M","IOS","A","0","0.00"
"1003758","MEX","M","IOS","A","0","0.00"
"1005007","FRA","M","Android","A","0","0.00"
"1026188","BRA","M","Android","A","0","0.00"
"1003516","USA","NA","Android","B","1","61.73"
"1039237","BRA","F","IOS","A","0","0.00"
"1036323","AUS","M","Android","B","0","0.00"
"1006887","FRA","NA","Android","A","0","0.00"
"1006261","TUR","O","Android","B","1","81.83"
"1030696","BRA","M","IOS","B","0","0.00"
"1010326","DEU","NA","Android","A","0","0.00"
"1034777","BRA","F","Android","B","0","0.00"
"1009393","GBR","F","Android","A","0","0.00"
"1009267","DEU","F","IOS","A","0","0.00"
"1046406","USA","F","Android","A","0","0.00"
"1033440","GBR","F","IOS","B","0","0.00"
"1043051","BRA","M","Android","B","0","0.00"
"1008908","USA","F","IOS","A","1","71.38"
"1047795","MEX","O","IOS","A","0","0.00"
"1037276","USA","M","IOS","B","0","0.00"
"1016101","FRA","M","IOS","A","0","0.00"
"1028707","BRA","O","IOS","B","0","0.00"
"1024566","MEX","F","Android","A","0","0.00"
"1001505","DEU","NA","Android","A","0","0.00"
"1027567","ESP","F","Android","A","0","0.00"
"1006590","MEX","M","IOS","B","0","0.00"
"1046346","USA","NA","Android","A","0","0.00"
"1042254","BRA","M","IOS","A","1","51.27"
"1004543","MEX","M","Android","A","0","0.00"
"1046917","USA","F","Android","B","0","0.00"
"1006367","USA","F","IOS","B","0","0.00"
"1049367","USA","F","IOS","A","0","0.00"
"1048679","ESP","M","Android","B","0","0.00"
"1046523","TUR","F","Android","B","0","0.00"
"1035112","MEX","F","IOS","B","1","26.95"
"1022700","GBR","F","Android","B","0","0.00"
"1022680","BRA","F","IOS","A","0","0.00"
"1000690","GBR","NA","Android","A","0","0.00"
"1048658","MEX","NA","IOS","A","0","0.00"
"1014662","USA","F","IOS","B","0","0.00"
"1000743","BRA","M","IOS","A","0","0.00"
"1017499","BRA","M","Android","B","0","0.00"
"1043386","BRA","M","IOS","A","1","60.28"
"1025673","FRA","F","Android","A","0","0.00"
"1032557","USA","M","Android","B","0","0.00"
"1026493","USA","M","Android","B","0","0.00"
"1044148","MEX","NA","Android","B","0","0.00"
"1024078","BRA","M","IOS","A","0","0.00"
"1009437","MEX","F","Android","B","0","0.00"
"1005128","DEU","M","IOS","A","0","0.00"
"1002814","USA","F","IOS","B","1","78.81"
"1042173","USA","NA","Android","B","1","52.93"
"1034911","MEX","M","Android","B","0","0.00"
"1027486","ESP","M","IOS","B","0","0.00"
"1038345","DEU","F","Android","B","0","0.00"
"1002184","GBR","M","Android","B","0","0.00"
"1039008","DEU","M","Android","A","0","0.00"
"1018046","DEU","NA","Android","A","0","0.00"
"1038915","USA","O","IOS","B","0","0.00"
"1048512","TUR","F","IOS","B","0","0.00"
